RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2010,4/30/2010,7/31/2010,10/31/2010,1/31/2011,4/30/2011,7/31/2011,10/31/2011,1/31/2012,4/30/2012,7/31/2012,10/31/2012,1/31/2013,4/30/2013,7/31/2013,10/31/2013,1/31/2014,4/30/2014,7/31/2014,10/31/2014,1/31/2015,4/30/2015,7/31/2015,10/31/2015,1/31/2016,4/30/2016,7/31/2016,10/31/2016,1/31/2017,4/30/2017,7/31/2017,10/31/2017,1/31/2018,4/30/2018,7/31/2018,10/31/2018,1/31/2019,4/30/2019,7/31/2019,10/31/2019,1/31/2020,4/30/2020,7/31/2020,10/31/2020
394703,279,Idaho Falls,msa,ID,175227.1168,171128.0713,168857.6313,165309.359,160815.1111,155245.2927,150878.0363,147641.0592,144516.5201,141366.8826,142451.0982,143077.4886,144360.5005,146721.2262,148327.2354,150155.4342,152016.9085,154068.4578,154691.4161,154495.8881,154559.1133,157081.9215,159383.0195,163655.5054,166683.5126,171600.3251,176226.2432,179460.6395,183801.1528,188221.1881,191753.4264,194568.494,198634.5579,205438.2949,212068.7169,217185.4213,221708.9951,225673.3881,233528.6262,240866.5544,249188.2639,259320.9794,266113.2674,278932.2202
394639,280,Grand Junction,msa,CO,218965.5928,214503.7614,210342.4791,203252.0271,196873.128,190377.7565,183107.6659,179093.0817,176670.6885,176373.4995,177461.335,180457.717,182916.5024,186228.7676,187259.151,189928.2548,190710.6384,192924.2499,193547.9929,193373.5475,194906.9206,198460.2534,201297.7587,203778.225,206739.3487,210473.657,212686.9266,214009.3043,216676.5691,220022.2392,224582.6404,229056.3307,233449.6673,238546.4856,243868.2682,249549.6836,253153.3673,258379.125,264329.1803,267645.1925,273119.0754,278802.9018,282683.4372,291334.4409
394917,282,Niles,msa,MI,140832.8213,141782.8919,144296.5675,142971.0958,139735.4517,135784.055,134884.1036,134500.4613,134093.9784,129191.7475,125536.8879,127026.6466,126234.3638,126209.4272,127078.1268,131359.8778,132919.7447,134816.7077,137119.1173,140083.6632,140177.1084,141399.8128,143212.3258,145048.8229,145700.114,145082.4012,145555.6902,147846.5173,149504.657,151603.6231,153136.4442,154352.7923,156901.0473,159399.3443,161143.0055,162137.632,164211.0908,168398.3259,168706.8864,169263.7295,172375.2222,176629.5793,177151.7478,184927.4008
394873,283,Monroe,msa,MI,120347.7735,126127.8359,131073.8828,132722.388,135150.0616,124061.0518,119306.0346,118903.0381,117719.1246,119342.3224,118390.0239,118870.5421,120939.238,123876.1137,128029.3564,131457.0302,132245.3995,134301.249,138875.8784,142624.5196,144587.9724,147896.9002,150558.5284,153749.3447,155828.5787,157142.8027,157622.7638,159170.1931,160815.2635,164088.9823,166230.5204,166820.5267,168079.8854,170195.7288,172124.0163,176136.0799,177324.7382,181625.6125,182091.1464,181109.1362,183255.9984,185708.67,187284.385,193213.4132
394493,285,Concord,msa,NH,201069.3747,199173.7044,196924.3264,198405.4701,194830.7468,192225.0378,191117.5975,193110.7131,194745.6223,193779.8805,196204.3471,195671.7083,195117.034,196258.3809,200063.7073,202563.356,203115.261,204516.1689,207516.4816,208675.4998,208813.6885,210971.2649,214108.6315,216772.2635,218134.9395,217924.5525,222007.7818,223306.211,225975.993,231075.6904,236286.868,239371.0704,242678.9809,248020.756,253377.3723,255155.1542,255714.0476,258732.1868,262878.8124,266221.5364,270700.4855,276762.4808,280814.8848,293054.2775
395163,287,Traverse City,msa,MI,144316.5722,151874.549,153460.109,152818.6223,149738.9748,143238.7499,145397.9508,146296.3768,145978.2299,150032.5387,156777.021,162068.6539,163167.7281,164850.3148,166955.9522,173196.9967,177126.2312,178605.3209,180215.3957,185581.0035,190538.4671,193159.5962,193191.5982,196231.4908,200667.1449,203023.1961,203857.4894,204494.4144,208519.6823,213877.9113,216971.3312,219791.1485,223659.7082,227160.9829,230774.6516,233715.1964,236323.683,238757.9902,240383.4497,242692.6866,247392.8396,253176.5769,250436.5894,260369.955
394359,288,Bangor,msa,ME,137312.2439,137307.8298,136965.201,135849.1594,134638.4482,134398.5911,133974.8775,133486.5061,132792.8096,134527.0795,136055.153,134606.0696,133685.0634,134969.4998,136383.2215,137386.1848,137201.1679,136738.6695,138749.7984,137109.4328,136175.7249,136690.1197,139131.2046,139661.2951,138620.677,138816.5917,139757.6318,140691.2637,141818.6988,142726.3376,144430.1883,145632.3834,147802.6604,151289.0186,152931.0668,155915.7935,157682.1149,156917.8921,157568.8325,159687.1037,162184.0594,165245.711,168394.9076,177253.0949
394685,289,Homosassa Springs,msa,FL,123989.7176,122580.3665,120405.7571,116051.5521,111331.9768,108588.9932,105637.4048,104069.6636,102085.2977,99941.57244,99967.11489,99258.06357,99312.34118,100714.1511,103086.1823,103818.6395,104577.3091,106399.7981,108621.4412,108918.6684,109777.4171,111813.4807,115277.9655,118320.5547,121522.4362,124700.1078,127346.495,130259.0287,133544.2853,136124.2043,139807.5059,143551.5562,147005.2538,152336.5957,155636.5684,158929.7341,161095.691,161939.5924,162365.8087,164498.6779,168705.2905,171787.0506,173330.5304,180879.8566
394802,294,London,msa,KY,82624.81586,84433.14388,86410.44599,87882.06011,89024.46725,87867.10712,81200.58108,80486.56817,80309.86938,81748.44888,85616.7889,86717.01476,86017.70792,84570.55519,84435.87231,85755.17892,86340.58001,85892.85626,87629.45433,87840.04264,86696.86664,87415.711,89862.14566,91699.01735,93189.51061,93993.54697,94341.59513,95505.36865,96080.25573,97191.15451,98559.76681,100053.1663,99707.25896,101988.9536,103140.2583,103680.0817,104236.2635,104711.4108,105746.6199,106284.8026,107951.0378,109789.3011,112015.0067,117300.8669
394595,302,Flagstaff,msa,AZ,261399.2884,258868.1774,251833.6169,240979.3111,228865.9459,219413.967,212646.7292,215000.0624,217565.2169,214394.1092,221091.917,227062.9583,232655.4043,232445.322,241404.5635,251823.5419,256407.2809,261901.6118,267772.3431,272457.913,275893.3554,282688.5398,288237.0563,292941.7294,297507.5308,301810.3351,306551.9277,312905.361,318684.2365,329967.7903,334427.4629,336845.3708,340116.3009,347380.1687,353498.6655,354713.4054,357754.9219,366227.7324,368936.9434,372492.2771,379252.6599,389981.1755,390844.0167,405809.4652
395036,303,Rocky Mount,msa,NC,101394.8184,100405.2338,99433.45906,98584.46108,96407.37396,94332.22494,93423.00545,94677.72333,94393.00362,94998.88709,96066.19425,93796.79774,92978.82134,94298.20838,95905.4517,94977.84337,94046.36134,95547.90547,98636.76506,98222.07035,97187.45471,97248.50633,98793.12026,98563.99881,99522.76863,99935.47974,98499.73353,99180.70535,101124.6973,102497.9754,103187.5738,104815.5276,105972.7534,107460.8815,108321.5696,109989.7565,112134.1554,113352.6397,113674.7578,114938.1718,117883.5441,120401.0362,122981.7737,129563.2185
395232,308,Winchester,msa,VA,187498.2003,189478.2175,185914.9681,185465.7932,187196.5726,184816.4624,183896.4807,183950.7442,183210.1951,181218.9019,182875.2078,185289.3292,186405.696,189388.9107,194314.8019,196846.7004,197876.6229,198677.0313,201399.3083,202960.5686,203853.3546,205497.0142,209637.7431,212153.7536,213728.6646,215797.4726,217466.8392,219705.4887,222661.6731,225803.1068,228986.2612,231513.819,234018.4558,237075.8308,239008.1613,240034.4665,241483.4115,247041.3949,249769.4309,251594.5524,254319.439,258382.7929,259340.811,267340.785
395221,309,Wheeling,msa,OH,86415.54622,86913.42784,88176.11281,88445.99257,87668.08307,86754.44158,86899.1219,87059.90742,86834.39833,87327.66319,88133.31813,89005.99951,89692.58289,91567.50588,92740.82442,93753.96178,93539.21007,94708.4937,96230.51746,96686.29859,98235.32963,101149.849,103596.588,103925.7958,104587.9389,104328.1272,103386.0987,103752.2158,104007.3026,103692.1933,103730.4413,104312.994,105744.6066,107989.0109,109997.4937,111873.2337,112914.7819,112227.5714,113031.6467,113898.006,114378.38,116614.7067,119201.1728,123945.7926
394900,312,Napa,msa,CA,403304.9926,395187.1663,390312.2492,404183.2999,399119.2141,386762.8995,379659.1102,358445.4506,353753.6443,358214.9394,367173.6597,377916.9798,396565.1643,415475.5002,443919.3357,463501.4099,477501.6321,488760.2459,498673.5544,508690.9543,523598.0309,537151.5876,547032.3992,561014.4856,582544.4409,596612.6433,602699.3945,606814.3361,624036.596,634433.7874,643400.1724,647579.7554,661848.1233,670360.485,678953.2231,681337.6658,687242.3879,691406.089,694879.8353,699383.3299,701456.5013,710403.946,706078.0104,724542.066
395117,316,Springfield,msa,OH,85519.09016,83193.25215,80803.29309,80080.81835,80247.45428,78234.11177,77379.19382,77518.57369,77464.26311,82433.2908,85970.94079,86438.94275,85639.04448,85219.1306,86519.02342,87357.80777,87586.6569,88120.7931,90178.53007,90652.07283,90477.66874,90011.7798,91479.25522,92031.97452,93050.24979,93954.71767,94652.05778,96644.56426,98746.93705,99613.54388,100297.6336,102123.5391,104023.8585,105454.3823,107477.2252,108867.1278,111123.7002,113316.3199,114214.1789,115889.9246,118427.3042,121255.2352,123021.9491,128282.2252
394368,318,Battle Creek,msa,MI,79009.43724,78322.25589,76862.77774,76154.96748,75046.29669,75056.27651,74730.20507,75362.40022,74887.79069,76287.31965,77175.19763,75804.20173,75319.37589,75998.69991,77958.55933,75409.88446,74889.43121,77473.52853,82293.56577,84408.25584,84563.09642,85179.1675,87041.85744,88065.94006,89785.66825,91990.25813,92393.4991,93907.36302,96964.18253,98844.17736,99295.84027,101942.2176,102870.3645,102480.9014,100762.3149,105584.6833,109313.7474,113137.9434,116563.4486,118533.8802,121807.4694,122505.4495,124433.4268,130624.6486
394728,323,Jonesboro,msa,AR,110003.861,110465.768,110873.2794,110996.3142,109683.8631,110391.1137,110880.7631,111821.4675,111834.2452,111113.4747,111187.8215,112017.8366,113369.1865,114222.246,114161.7185,114730.0875,115476.9814,116550.5215,117304.8949,117914.008,117580.4573,117885.7999,118579.2245,120016.1556,120986.7795,121700.1757,122334.7745,123976.9068,124442.6636,124859.4299,125951.2663,127332.546,129015.3996,130532.345,131709.2704,132588.8927,133506.0578,135833.0674,138328.7227,139192.1589,140470.2863,141783.4418,144870.2027,148865.4716
394983,326,Pittsfield,msa,MA,197969.6454,198169.8502,205784.601,204229.0215,202586.9806,199922.2024,197944.8773,196939.6254,192475.9107,194366.0316,195916.9694,194621.751,193801.7743,193051.2186,196487.1193,198252.4036,198876.8609,198495.5083,201606.9386,200372.65,199657.0422,199836.2791,201251.9272,203623.9618,206218.7062,206139.0884,206443.8827,207010.6239,208295.3172,208552.4879,210660.485,212824.6846,215153.8785,217192.6728,217968.7654,221575.8104,222243.8597,223373.3585,226854.7866,228974.6292,232059.2576,235035.8197,237307.0351,246801.507
394890,327,Mount Vernon,msa,WA,239498.5766,237246.5614,234607.2413,230510.7887,225682.2374,221894.9251,218305.7863,215546.4529,214560.5203,215031.0889,215289.6867,214764.2568,216494.7993,219781.5567,226584.2819,229728.9972,231136.5369,235608.9437,238868.2132,239675.9589,241309.3797,246234.4816,253369.3268,261746.4601,270535.4502,278365.616,284827.1961,291066.5795,298249.6196,306813.2337,314634.5084,322253.2702,329209.9348,338726.251,348278.8447,355323.4186,359236.6499,364684.6756,369694.8269,376797.5104,385564.3884,396095.7144,403093.6992,422391.1751
394719,328,Jamestown,msa,NY,82483.3209,82561.01479,82844.41054,83275.17393,83603.65978,82496.44644,83340.86998,82324.42233,82619.87396,83186.26595,84270.53354,84213.29175,84008.73395,84162.68379,85416.55055,85552.65751,84970.77644,85121.83739,86535.67267,85620.51134,84847.68412,85149.9093,86736.82271,87668.42691,88812.40317,88830.28473,90005.97306,91061.88972,91991.8215,91817.08174,91984.39795,93467.74366,94118.9268,94354.59335,95240.16645,97087.67778,97018.79045,98353.81319,99932.29892,102693.3819,104674.1658,105747.3678,108083.1349,113525.1112
395153,329,The Villages,msa,FL,198562.8852,199943.4746,204106.0084,205490.3389,206309.2338,204233.0233,198888.6952,195878.6427,194063.8214,194234.9426,196472.1055,198058.6492,200766.7886,205543.5615,209395.6819,215326.2307,221906.6128,230721.4214,239544.7734,246396.9377,251639.2418,254565.4666,256217.8225,257374.076,254757.9992,252031.9981,251563.9643,251803.9868,252854.8334,254447.0346,255238.0364,256951.5065,259717.4476,263472.7967,267221.3653,272487.7437,277486.4455,281909.7119,284560.8605,288304.5069,291365.4336,293833.4535,295455.2443,300381.0696
394474,334,Cleveland,msa,TN,131710.8727,131346.2841,132039.5159,133316.4617,135009.5861,134119.9605,130499.8276,127340.3071,124501.4119,122886.7583,124215.4543,124296.0051,124711.1051,125678.2482,126852.1154,127353.8906,128509.837,130399.3637,132758.7803,133678.5441,134576.913,135979.035,138394.8897,141124.8591,142657.9774,144269.0147,145923.0446,148676.3849,151693.3929,153395.6652,154518.5399,156961.0729,159655.487,163270.2714,165410.2513,167747.9355,169314.2528,172161.1905,175059.0078,177562.4029,181900.833,185200.8026,188772.0414,196503.3644
394353,339,Augusta,msa,ME,139440.8323,139180.911,138801.39,137891.7456,136977.8398,136258.0961,136155.5316,135836.9526,135354.525,136043.72,137989.8468,136990.9675,137192.6969,135154.7323,136053.5936,136814.6477,136173.8054,136470.8902,138776.7406,138446.253,137978.8048,137982.532,141324.0048,143258.7346,143544.5855,144314.3796,145113.649,145684.4052,147635.9212,149617.4646,152005.2916,153643.4751,155214.8255,157829.3812,160296.4339,163057.2344,164300.1358,167165.9105,168498.9081,171637.4231,175453.1682,178647.149,183291.6133,194104.6227
394321,340,Altoona,msa,PA,123126.3889,120045.3587,116399.3598,116121.6648,117453.7675,116343.6662,115513.1356,115822.1757,116910.8972,124259.5894,128258.5923,130777.1998,128915.7313,128348.8369,131978.5589,132464.7436,131158.1273,129569.4618,131973.6372,133272.8012,132554.6817,131546.2596,135374.5223,137440.4625,138429.9986,139108.5283,141543.799,141104.3625,142415.2228,146844.1003,149784.1468,149500.5876,146815.509,147334.7351,145721.308,144249.9299,146107.352,144779.6109,146591.0575,151358.856,154478.2825,158682.4792,157683.2005,162559.1508
394905,341,New Bern,msa,NC,146101.8974,145138.3489,144469.7563,143878.6527,142189.6299,140534.0232,139255.3535,138777.7027,137723.6867,138646.8897,138981.9311,137693.2568,136317.9585,136907.0272,136374.7178,136485.0335,134856.8839,134649.9532,135222.4048,134225.3449,132608.0934,131831.3125,132529.1446,133521.0535,133972.1708,134430.0416,135408.0288,137416.3651,138771.7122,139840.7098,139952.1448,141464.1195,143300.3871,145134.2984,146449.3864,147826.7418,149369.986,150674.1407,153000.1492,155274.2345,158563.6201,160793.5351,162206.3321,167271.3255
394635,350,Goldsboro,msa,NC,100764.4832,99710.98794,99717.80764,99577.31597,98667.29585,96852.36629,96402.54094,96611.13672,96098.35577,97610.30212,100362.3305,100679.8726,99483.16394,97806.00587,96832.77573,98280.19249,98144.65387,99363.01709,101746.6795,102355.5373,101848.6213,101977.5638,103493.8027,104896.3374,107644.3535,108101.7403,107946.7967,109165.9042,111533.3932,112266.716,112603.3123,114766.2098,115888.8038,115838.9039,117724.0773,119687.5896,120865.3106,121727.9965,122734.2591,121307.075,123755.9716,127609.8669,130452.3126,134468.3854
394423,360,Brunswick,msa,GA,157309.7477,155936.4817,154305.3271,148973.9732,145141.7216,142551.5465,140146.2469,138246.4805,136777.5548,137184.5266,137452.0868,135103.8687,135285.7542,137964.4664,138938.8755,140816.1857,142050.6198,143745.3915,144684.349,145089.6894,146322.9637,148451.0212,151314.7983,153851.8849,154319.203,155309.866,158145.2145,158247.2213,155817.5592,158612.9836,162180.0668,167756.1264,172955.4649,174568.1215,176355.7188,180679.919,185361.747,187632.9019,187813.391,189772.4675,193283.2769,196572.8364,197527.0162,204074.6223
753872,361,California,msa,MD,288386.4357,292054.2078,291724.3707,283959.6209,281234.1474,279676.9274,275073.3036,273405.4508,268223.1986,264895.7776,267522.0088,270477.3003,273181.1589,274463.6899,278555.496,280508.4741,281089.0399,282053.0164,283871.5571,284228.5135,282667.2576,280664.1201,282733.8062,283964.175,285002.1231,281323.8138,281423.0215,279990.6516,283033.1066,286601.0583,290349.415,292480.7653,294686.4884,294831.0865,296826.083,299265.0041,300580.4702,304348.7143,306357.4326,309301.7453,314008.2624,318297.2051,319964.6755,329897.7203
394495,363,Cookeville,msa,TN,126173.4249,125719.762,126421.3163,125994.8478,124367.9197,124474.0323,122346.7888,121372.9617,119625.4247,120219.4174,121066.0699,122240.5821,121588.4378,123384.1136,125684.4985,126543.1411,126629.8127,128036.5369,129200.4254,130123.6016,129766.563,130082.7457,131876.6688,134796.1969,137230.7642,139471.6275,140121.4154,142997.1391,146058.772,146812.5577,148214.9011,151876.4492,154953.6847,158109.9972,160665.5713,163767.0177,166135.0734,170076.0688,174190.8924,178177.0305,184110.291,185796.1008,189875.1203,195960.5626
395039,366,Roseburg,msa,OR,160644.2563,157973.3282,155956.4706,153567.4444,151042.9129,147304.2739,145198.0198,144744.6902,144930.1318,144345.4838,145924.6275,146492.6789,146312.4756,145841.605,148603.6608,150327.7469,151945.1581,153613.3284,157072.2773,158855.1005,159611.578,161898.7517,165834.1491,169934.4222,172998.2448,174867.5208,177031.4508,179690.3932,182690.7693,187019.8723,191226.261,196548.6017,201264.9622,206466.912,208841.7109,211501.248,214052.8771,216397.4595,219883.9285,224513.7228,230013.8989,235449.4348,238391.8408,247149.5199
394788,367,Lewiston,msa,ME,136157.9746,134962.7659,134376.7673,134068.9388,133322.5275,133509.3825,133520.8941,132886.3535,132361.5188,132556.8133,133924.8935,132354.8748,132305.452,131794.158,135088.5459,136487.0412,135538.749,135676.6112,137410.3157,136758.0144,136531.6062,136628.5952,139375.6416,141414.1634,142295.981,143274.0371,144721.3357,147090.2893,150484.5489,152909.5227,157494.7098,160157.3282,163780.3072,166128.8084,168534.422,171371.7274,173454.3257,176392.1493,178258.1701,181457.7978,185161.698,190545.9351,195177.7016,205945.8591
394932,369,Ogdensburg,msa,NY,77203.1044,77514.66798,77825.51925,77507.57138,76896.31116,77903.4671,79005.74115,79212.02402,79596.43722,81799.96111,82935.66266,84064.8104,84612.03429,85767.34697,86780.68371,87436.74093,88104.94685,88831.74954,88875.34306,88251.00302,86531.45309,85664.17402,87087.17345,89586.75553,90059.63857,89557.51585,89460.23106,90125.71657,91982.07572,91201.14575,90167.77973,90330.9615,91044.71593,91028.96712,92867.36441,94864.82617,94501.40833,95659.82629,96736.57905,98281.99304,99340.22875,98602.33998,99437.94669,103552.2815
394396,371,Bluefield,msa,VA,83643.10407,83780.28439,83801.06515,83634.63601,83204.14027,82929.4667,83115.90859,83420.93965,83799.03615,85729.90851,88097.81209,86902.63098,85589.01338,85699.84634,84684.39422,84404.98006,84076.66116,82379.09743,82403.19458,81927.93672,82210.67818,82868.8786,84420.78304,85878.81138,86966.88235,86172.45938,85234.13981,85564.26452,84975.44465,85288.5165,84645.06454,84960.61247,84614.37605,85114.75432,85377.64585,85858.80795,86098.6389,86847.21637,87324.21665,87264.22652,87777.40416,88704.70657,89241.1301,93979.85502
395095,372,Show Low,msa,AZ,163957.0253,160863.2048,158490.6244,153582.7936,148455.6929,143940.3234,141847.934,140823.2429,142063.4031,144955.2236,148625.4677,149907.304,151665.3639,149560.4735,153704.9551,157301.6375,160505.5467,161250.777,165027.6766,167129.6419,169721.7811,173265.5741,176238.8937,177818.3278,179489.8803,182972.5899,184826.6447,186354.2633,189135.113,192292.4373,196018.9894,199791.5308,202574.1775,205581.2346,208521.0309,213084.1388,217268.1451,224488.5787,228467.4043,231763.8737,236353.7096,243223.7747,247943.2835,260620.7797
395168,374,Tullahoma,msa,TN,119298.6728,119311.1744,119511.7144,118949.2496,117004.404,116573.2828,116455.7565,116351.7418,116596.9326,117527.0585,117854.8389,117985.4104,117406.7825,118586.8214,118964.714,119143.4354,119842.587,121036.4867,121913.8366,123202.0741,124226.5423,126227.2917,129383.6287,132723.5781,135779.7553,137114.1609,138387.9049,141451.9839,145480.4887,146719.1743,148656.6383,152259.1433,155526.1107,157873.1361,159438.6904,162074.5254,165252.7505,171792.9469,175842.717,179918.0283,183752.0388,186857.8519,189774.3256,196129.345
394709,376,Ithaca,msa,NY,169949.0016,173213.3709,176458.7118,177808.6813,177642.7648,175491.4987,172302.8833,170597.9759,171202.7934,174459.3381,174091.628,177284.5563,180429.5371,182221.92,182834.3996,185829.3452,188557.9624,189191.3475,190597.2098,193007.2902,195888.4954,198591.4161,199581.1855,203974.7767,205986.7024,205366.1127,205880.6404,209156.3929,212543.4463,214322.9342,217920.599,219296.3143,220892.2361,222649.7229,223693.7331,224808.9902,224998.5811,224533.145,223240.5343,224985.6097,228287.3411,230371.3936,231465.3285,238498.0246
394369,380,Bay City,msa,MI,83976.61845,83208.26148,83376.61411,82672.64725,81633.70743,80785.53765,80983.51969,81541.9466,81356.43196,81478.38041,81505.31009,83215.43057,84468.54503,86237.57853,87179.78736,87910.63495,88253.66327,89591.28821,91519.47952,90211.5923,88927.78648,89048.40273,91476.96093,92711.45299,93171.90023,93674.35798,94425.7732,94372.70004,93878.76856,94229.459,95697.88549,97108.71016,98758.0163,99867.10359,100447.7656,100214.8315,101332.9684,105372.3786,108720.9326,111190.1658,114191.9697,116433.7594,117996.0935,121813.4824
394518,385,Danville,msa,VA,93540.6688,93081.6287,93300.69213,92633.88436,92178.81496,91504.21712,91308.37004,91917.26371,91974.74682,92275.63424,93345.54122,93096.52116,91286.77913,91666.61031,91589.42723,91029.97558,90413.35114,90016.19268,90302.06275,89153.33195,87477.95762,85214.016,87897.81811,89027.10814,89514.32595,90825.92387,89690.30258,89986.72376,90721.29685,90411.518,90371.37558,90588.81681,91244.49041,91638.10172,91286.09213,91751.87205,92154.2351,94888.59634,96368.03599,97789.67162,98631.10319,99397.15296,100593.8021,105408.1015
394689,392,Hot Springs,msa,AR,115050.7693,117529.689,117458.5869,116855.0278,116891.4823,115520.8357,113536.8058,116383.0449,117005.3786,119495.9977,123682.4883,125173.8863,124926.299,125604.8297,125468.0355,125602.7977,126299.5691,126564.7904,127190.3104,128094.0301,127378.4865,127504.6578,128883.3836,130749.8971,130901.765,131180.65,131485.3174,132672.3637,133288.1821,133716.4105,134543.8933,135168.0136,137092.891,138745.5742,140510.808,142093.9436,143829.5852,145557.5713,147328.0148,148949.5499,152007.4294,155571.3387,157265.0252,162881.4999
394302,393,Adrian,msa,MI,95497.96105,94197.32055,93685.16935,92589.45043,91108.94506,89407.92354,88977.83988,88828.68008,88172.2349,88308.38139,90244.18301,92330.54288,93614.16153,95433.15666,100412.3486,104366.2128,106036.1853,107615.5989,110482.8713,110713.7222,110543.2553,111239.9202,114552.4661,117551.0614,119197.2725,120572.9577,122257.9416,125068.0195,128675.7483,132298.5695,134636.814,137200.5512,140796.7461,143996.0475,144677.4292,145017.367,146687.3574,150833.4987,153149.5653,152928.0754,155995.1026,159686.668,160382.4525,165190.4212
395086,402,Sevierville,msa,TN,159171.5711,152264.9523,152459.4418,152037.0528,151575.5944,150519.8547,148841.5775,148036.5174,146511.9062,146004.2565,144981.8151,144485.8384,144190.6553,145263.3972,148392.0805,151111.1718,152505.8275,154880.5846,157079.2008,158874.6483,159903.8492,161921.0332,165668.4046,168487.3657,173199.4383,176064.5179,177864.5967,181326.59,186578.8093,190242.8801,193381.8361,197519.5481,202927.1193,208649.2606,212289.2909,216703.3582,219350.9089,224458.0325,230779.7834,238477.1394,247805.8811,254578.0894,258628.6498,270078.34
394340,404,Ashtabula,msa,OH,92751.82511,92581.40046,92216.8247,91631.63387,90947.27298,90067.93002,89716.842,89643.18459,89620.66217,90632.96981,91014.481,91916.79411,92099.03605,93812.13965,94777.69917,95847.50369,94099.76625,94483.54815,95264.03757,95561.27952,93729.41024,92586.37103,92870.31062,93706.6789,93254.68308,95275.5642,96583.74862,97141.98259,97043.83039,97237.22885,98222.85691,100150.5602,101342.0339,102532.3931,104254.8414,104906.0118,106806.6701,109579.8673,109950.7862,110644.3507,113243.31,114637.806,116507.1351,123596.5525
394928,410,Ocean City,msa,NJ,374256.3859,375192.72,371300.0779,366905.7121,360005.0499,355913.0429,350812.0782,346627.4673,345060.7827,347703.0069,349920.8142,356179.3596,358591.8784,357989.2033,356927.8577,362326.2264,363604.4342,366154.7087,364214.498,365534.7733,366725.4103,362360.5747,361672.0337,367626.2937,372443.6288,373234.2771,372935.751,374073.6039,379739.6839,381187.6195,386705.3149,389915.7861,393528.68,395742.2205,400765.5038,405367.8897,409348.4925,414605.9559,417604.6683,422956.3968,429127.7203,440683.6291,446634.5953,459767.4499
394501,413,Corning,msa,NY,97779.27036,97637.34317,97534.05576,96856.7823,94767.0659,96202.69611,95493.11795,95166.47233,94649.36279,95093.45042,96552.17282,97475.08978,97587.69863,98924.76609,101491.2663,100794.4925,99572.52436,100726.4447,103672.4354,102750.8895,100144.2085,99851.02818,101320.0449,102351.5331,101836.1767,101254.3435,102149.7213,103031.8293,102936.6604,103103.0815,104624.0589,106484.6998,107570.0883,108310.5222,110593.4874,112508.1724,112429.3577,113478.5326,114474.3872,116224.4524,117421.9181,118871.5,120388.4777,124934.1216
394469,418,Clarksburg,msa,WV,99134.14708,99343.23526,100197.2521,99364.90565,98508.43023,98101.72508,97840.02721,97018.35349,96340.51822,96782.22278,97791.33015,100375.4194,100966.0837,99217.67917,96721.22314,98623.69598,100707.0789,99283.34947,98586.13568,100532.2283,102356.2411,104155.6523,106137.2602,108815.9937,110706.4614,110724.1572,111086.6236,112342.9166,113026.2289,113966.6835,116676.6191,117274.561,117591.3964,120803.7456,122465.9307,121667.5886,121180.609,122669.2986,123470.4692,122823.7661,122472.7915,125153.8104,127891.5646,130696.5058
394980,421,Pine Bluff,msa,AR,64593.68792,64587.74181,64641.97403,65407.87259,65552.66962,65228.84963,64772.23153,64606.4342,64817.10211,65031.11174,66573.08986,66966.22404,67279.17433,67481.74304,67150.70611,66238.01556,64239.55698,62499.88526,62286.9847,61801.25949,61599.08835,62515.8008,63976.62336,65683.67222,67247.13537,68905.44807,68791.10656,69752.57033,71766.23155,72966.0946,72990.03913,73394.99914,73421.97097,73005.23936,73037.22141,73470.99544,74244.94157,75630.26476,78249.78224,78366.28543,78349.1471,80345.89225,82391.85177,86512.49161
394809,425,Lufkin,msa,TX,107436.0935,107054.842,107059.3287,107063.8951,106614.7654,105712.3852,106110.4892,106918.113,108011.0182,109149.7997,108955.1337,108471.5602,108857.8269,110016.7177,109133.5128,109692.9795,110780.5912,113297.9796,114392.7357,115120.71,115707.1885,116336.64,116113.0717,117016.027,117037.491,117780.8847,119425.6444,121080.1889,121593.5099,121927.2013,122503.5655,123313.4564,122982.0207,122948.6578,125149.6234,125713.2034,129782.9015,133814.9413,138070.3616,142260.9808,144970.5149,147785.2566,149751.9584,154690.0252
395248,426,Zanesville,msa,OH,91670.08707,91999.61461,91748.75016,91233.52435,90255.7421,89346.19499,89024.77133,89208.51775,88939.99078,89441.85214,89577.82196,89450.60975,88734.97579,89763.86169,92015.64462,93160.8579,92163.95985,90707.46881,91395.18388,92219.30338,92903.33725,93597.72048,95222.77277,97820.71399,99365.19687,100598.3022,101657.6227,102890.8725,104604.4345,106162.8684,107942.5654,108366.031,110793.6443,112002.5994,112974.1068,114888.4037,117688.2306,121592.6026,122623.7835,123518.1263,125562.8087,127818.7397,129422.3297,134880.3535
394847,431,Meadville,msa,PA,89341.89358,90287.04825,90890.79534,91021.96529,90918.94659,90525.35991,90291.93011,89947.0687,89657.86922,90628.5017,92668.89885,94659.07291,94718.16125,95553.71266,94638.28432,94120.03308,95549.99659,97078.48755,99648.296,102740.7833,103433.3492,102576.2191,104447.8587,106130.6292,105798.6993,105231.8636,105599.6607,107103.5626,108922.1336,110652.7803,110546.96,113026.5738,116517.6497,120866.5968,121355.969,119757.9095,117744.2942,117972.2375,122098.1588,122829.2484,124929.7144,125590.6999,126185.8217,133074.4294
